in1_prov,in1_dpto,eleccion_tag,cargo_tag,fuerza,votos_cantidad,votos_porcentaje
6,6412,GRAL11n,PR,IZQUIERDA,4355,0.030963824583357034
6,6412,GRAL11n,PR,NO POSITIVOS,7028,0.04996871622774586
6,6412,GRAL11n,PR,OTROS,10013,0.07119191172288265
6,6412,GRAL11n,PR,PERON,94331,0.6706885273875206
6,6412,GRAL11n,PR,PROVINCIAL,6826,0.048532506683351344
6,6412,GRAL11n,PR,SOCIALISTA,9862,0.07011830953870656
6,6412,GRAL11n,PR,UCR,8233,0.058536203856435924
6,6412,GRAL11n,SN,IZQUIERDA,4823,0.034411410061573805
6,6412,GRAL11n,SN,NO POSITIVOS,13609,0.09709825410075844
6,6412,GRAL11n,SN,OTROS,9922,0.07079204035474504
6,6412,GRAL11n,SN,PERON,89033,0.6352376263761353
6,6412,GRAL11n,SN,PROVINCIAL,5750,0.04102542149161298
6,6412,GRAL11n,SN,SOCIALISTA,8659,0.06178071733841335
6,6412,GRAL11n,SN,UCR,8361,0.05965453027676106
6,6412,GRAL13n,DN,IZQUIERDA,7191,0.044692355500310754
6,6412,GRAL13n,DN,MASSA,69757,0.43354257302672466
6,6412,GRAL13n,DN,NO POSITIVOS,9303,0.057818520820385334
6,6412,GRAL13n,DN,OTROS,6775,0.042106898694841514
6,6412,GRAL13n,DN,PERON,62313,0.38727781230578
6,6412,GRAL13n,DN,PROVINCIAL,5561,0.034561839651957735
6,6412,GRAL13n,IN,IZQUIERDA,8351,0.051941832114245905
6,6412,GRAL13n,IN,MASSA,63713,0.3962842712842713
6,6412,GRAL13n,IN,NO POSITIVOS,18893,0.11751132009752699
6,6412,GRAL13n,IN,OTROS,5687,0.03537219485495348
6,6412,GRAL13n,IN,PERON,57440,0.35726725381897795
6,6412,GRAL13n,IN,PROVINCIAL,6692,0.04162312783002438
6,6412,GRAL13n,SP,IZQUIERDA,7826,0.04867399741267788
6,6412,GRAL13n,SP,MASSA,64940,0.40389591004080005
6,6412,GRAL13n,SP,NO POSITIVOS,16776,0.10433874017315156
6,6412,GRAL13n,SP,OTROS,5323,0.033106528012737585
6,6412,GRAL13n,SP,PERON,60272,0.37486317046472284
6,6412,GRAL13n,SP,PROVINCIAL,5647,0.03512165389591004
6,6412,GRAL15n,CO,IZQUIERDA,6369,0.03877672787492085
6,6412,GRAL15n,CO,MASSA,31752,0.19331742243436753
6,6412,GRAL15n,CO,NO POSITIVOS,20537,0.12503653012517657
6,6412,GRAL15n,CO,OTROS,2771,0.016870829477375674
6,6412,GRAL15n,CO,PERON,68857,0.4192258048804247
6,6412,GRAL15n,CO,PRO,33962,0.20677268520773465
6,6412,GRAL15n,DN,IZQUIERDA,6620,0.04067838269632543
6,6412,GRAL15n,DN,MASSA,34102,0.2095489738232764
6,6412,GRAL15n,DN,NO POSITIVOS,16773,0.10306624062922452
6,6412,GRAL15n,DN,OTROS,2917,0.017924296423743394
6,6412,GRAL15n,DN,PERON,72456,0.4452255130883618
6,6412,GRAL15n,DN,PRO,29872,0.18355659333906846
6,6412,GRAL15n,DP,IZQUIERDA,6402,0.039067553548544576
6,6412,GRAL15n,DP,MASSA,32176,0.19635076585097944
6,6412,GRAL15n,DP,NO POSITIVOS,20241,0.12351864282663087
6,6412,GRAL15n,DP,OTROS,2687,0.016397144077622505
6,6412,GRAL15n,DP,PERON,69850,0.42625251723927504
6,6412,GRAL15n,DP,PRO,32514,0.1984133764569476
6,6412,GRAL15n,GB,IZQUIERDA,5913,0.036048503618262624
6,6412,GRAL15n,GB,MASSA,31950,0.19478262990081022
6,6412,GRAL15n,GB,NO POSITIVOS,17586,0.10721274896512202
6,6412,GRAL15n,GB,OTROS,2453,0.014954672649348591
6,6412,GRAL15n,GB,PERON,69587,0.4242359582756708
6,6412,GRAL15n,GB,PRO,36540,0.22276548659078577
6,6412,GRAL15n,MN,IZQUIERDA,6458,0.03970610839558548
6,6412,GRAL15n,MN,MASSA,34381,0.2113867625810815
6,6412,GRAL15n,MN,NO POSITIVOS,13654,0.08394970641581358
6,6412,GRAL15n,MN,OTROS,2897,0.017811798702696054
6,6412,GRAL15n,MN,PERON,73792,0.45369977558486274
6,6412,GRAL15n,MN,PRO,29897,0.1838175166774263
6,6412,GRAL15n,MN,PROVINCIAL,1566,0.009628331642534354
6,6412,GRAL15n,MP,IZQUIERDA,6389,0.03930894033826977
6,6412,GRAL15n,MP,MASSA,33410,0.2055582558618865
6,6412,GRAL15n,MP,NO POSITIVOS,18802,0.11568112321805418
6,6412,GRAL15n,MP,OTROS,2777,0.017085761045449233
6,6412,GRAL15n,MP,PERON,71480,0.4397876123617973
6,6412,GRAL15n,MP,PRO,29675,0.18257830717454301
6,6412,GRAL15n,PR,IZQUIERDA,6222,0.0382306496506891
6,6412,GRAL15n,PR,MASSA,38099,0.23409667647727483
6,6412,GRAL15n,PR,NO POSITIVOS,6292,0.038660759820336836
6,6412,GRAL15n,PR,OTROS,2984,0.01833498208898365
6,6412,GRAL15n,PR,PERON,77445,0.4758554584052744
6,6412,GRAL15n,PR,PRO,30110,0.1850088172584778
6,6412,GRAL15n,PR,PROVINCIAL,1597,0.009812656298963435
6,6412,GRAL17c,DN,NO POSITIVOS,287,1.0
6,6412,GRAL17c,SN,NO POSITIVOS,287,1.0
6,6412,GRAL17c,SP,NO POSITIVOS,287,1.0
6,6412,GRAL17n,DN,IZQUIERDA,8569,0.05236558745523656
6,6412,GRAL17n,DN,MASSA,15861,0.09692736405969274
6,6412,GRAL17n,DN,NO POSITIVOS,7542,0.04608953910460895
6,6412,GRAL17n,DN,PERON,86402,0.5280069421528006
6,6412,GRAL17n,DN,PRO,45264,0.27661056722766103
6,6412,GRAL17n,SN,IZQUIERDA,7815,0.04769111535574582
6,6412,GRAL17n,SN,MASSA,16602,0.10131387039489342
6,6412,GRAL17n,SN,NO POSITIVOS,4009,0.02446496243905118
6,6412,GRAL17n,SN,PERON,90415,0.5517584382456504
6,6412,GRAL17n,SN,PRO,45026,0.2747716135646591
6,6412,GRAL17n,SP,IZQUIERDA,8597,0.05176389833876241
6,6412,GRAL17n,SP,MASSA,15867,0.09553771954648635
6,6412,GRAL17n,SP,NO POSITIVOS,8692,0.05233590838205454
6,6412,GRAL17n,SP,PERON,86661,0.5217996038077806
6,6412,GRAL17n,SP,PRO,46264,0.27856286992491613
6,6412,GRAL19c,DN,NO POSITIVOS,45,1.0
6,6412,GRAL19c,DP,NO POSITIVOS,45,1.0
6,6412,GRAL19c,GB,NO POSITIVOS,45,1.0
6,6412,GRAL19c,IN,NO POSITIVOS,45,1.0
6,6412,GRAL19c,PR,NO POSITIVOS,50,1.0
6,6412,GRAL19n,DN,IZQUIERDA,5597,0.032727357778960235
6,6412,GRAL19n,DN,NO POSITIVOS,12593,0.07363509317678153
6,6412,GRAL19n,DN,OTROS,8509,0.04975470561750449
6,6412,GRAL19n,DN,PERON,107900,0.6309240493746309
6,6412,GRAL19n,DN,PRO,36420,0.21295879405212287
6,6412,GRAL19n,DP,IZQUIERDA,5854,0.03369790467418835
6,6412,GRAL19n,DP,NO POSITIVOS,11772,0.06776421828229334
6,6412,GRAL19n,DP,OTROS,11581,0.06666474787013585
6,6412,GRAL19n,DP,PERON,106654,0.6139419755929081
6,6412,GRAL19n,DP,PRO,37859,0.21793115358047432
6,6412,GRAL19n,GB,IZQUIERDA,5075,0.029186124082721813
6,6412,GRAL19n,GB,NO POSITIVOS,9320,0.053598951024821144
6,6412,GRAL19n,GB,OTROS,11346,0.06525039681626832
6,6412,GRAL19n,GB,PERON,109656,0.6306273147615652
6,6412,GRAL19n,GB,PRO,38487,0.22133721331462355
6,6412,GRAL19n,IN,IZQUIERDA,6870,0.03956530002246065
6,6412,GRAL19n,IN,NO POSITIVOS,19798,0.1140194774155278
6,6412,GRAL19n,IN,OTROS,12135,0.06988717842395342
6,6412,GRAL19n,IN,PERON,92170,0.5308200441150216
6,6412,GRAL19n,IN,PRO,42664,0.24570800002303655
6,6412,GRAL19n,PR,IZQUIERDA,4913,0.02876413177754489
6,6412,GRAL19n,PR,NO POSITIVOS,4217,0.02468926189821022
6,6412,GRAL19n,PR,OTROS,14546,0.08516243859885365
6,6412,GRAL19n,PR,PERON,111100,0.6504569591868995
6,6412,GRAL19n,PR,PRO,36027,0.2109272085384917
6,6412,PASO11n,DN,IZQUIERDA,1264,0.022805593143888137
6,6412,PASO11n,DN,NO POSITIVOS,8556,0.1543707713125846
6,6412,PASO11n,DN,OTROS,6811,0.12288678394226432
6,6412,PASO11n,DN,PERON,32013,0.5775913396481732
6,6412,PASO11n,DN,PROVINCIAL,1763,0.03180875056382499
6,6412,PASO11n,DN,SOCIALISTA,1310,0.02363554352728913
6,6412,PASO11n,DN,UCR,3708,0.06690121786197564
6,6412,PASO11n,DP,IZQUIERDA,1008,0.0219832944409308
6,6412,PASO11n,DP,NO POSITIVOS,8993,0.19612675288421696
6,6412,PASO11n,DP,OTROS,6467,0.14103766383878918
6,6412,PASO11n,DP,PERON,24716,0.5390268902798072
6,6412,PASO11n,DP,PROVINCIAL,1355,0.02955095631692583
6,6412,PASO11n,DP,UCR,3314,0.07227444223933004
6,6412,PASO11n,GB,IZQUIERDA,1045,0.02124242793836647
6,6412,PASO11n,GB,NO POSITIVOS,6720,0.13660202463715088
6,6412,PASO11n,GB,OTROS,7027,0.14284262308411594
6,6412,PASO11n,GB,PERON,28696,0.5833231694922145
6,6412,PASO11n,GB,PROVINCIAL,1529,0.03108102614139936
6,6412,PASO11n,GB,UCR,4177,0.08490872870675285
6,6412,PASO11n,PR,IZQUIERDA,1483,0.023133199182616564
6,6412,PASO11n,PR,NO POSITIVOS,4889,0.07626312259191664
6,6412,PASO11n,PR,OTROS,8423,0.131389707832218
6,6412,PASO11n,PR,PERON,40963,0.6389785826820784
6,6412,PASO11n,PR,PROVINCIAL,2355,0.036735457906312885
6,6412,PASO11n,PR,SOCIALISTA,1810,0.02823404620400268
6,6412,PASO11n,PR,UCR,4184,0.06526588360085482
6,6412,PASO11n,SN,IZQUIERDA,1418,0.02317864556941334
6,6412,PASO11n,SN,NO POSITIVOS,8556,0.13985648201121337
6,6412,PASO11n,SN,OTROS,7734,0.12642005982640536
6,6412,PASO11n,SN,PERON,36031,0.5889631724340847
6,6412,PASO11n,SN,PROVINCIAL,1902,0.0310901155663076
6,6412,PASO11n,SN,SOCIALISTA,1483,0.024241136374781373
6,6412,PASO11n,SN,UCR,4053,0.06625038821779428
6,6412,PASO13n,DN,MASSA,57060,0.40188475922834743
6,6412,PASO13n,DN,NO POSITIVOS,8766,0.06174065543981237
6,6412,PASO13n,DN,OTROS,13802,0.09721019009585789
6,6412,PASO13n,DN,PERON,55397,0.3901719244124214
6,6412,PASO13n,DN,PROVINCIAL,6956,0.048992470823560896
6,6412,PASO13n,IN,MASSA,50436,0.3563726806381866
6,6412,PASO13n,IN,NO POSITIVOS,17821,0.1259203255938838
6,6412,PASO13n,IN,OTROS,13547,0.09572092760340856
6,6412,PASO13n,IN,PERON,50466,0.35658465582295834
6,6412,PASO13n,IN,PROVINCIAL,9256,0.06540141034156269
6,6412,PASO13n,SP,MASSA,52201,0.3648531529138767
6,6412,PASO13n,SP,NO POSITIVOS,17408,0.12167130296210353
6,6412,PASO13n,SP,OTROS,13593,0.09500677970840264
6,6412,PASO13n,SP,PERON,54061,0.37785341851070076
6,6412,PASO13n,SP,PROVINCIAL,5811,0.04061534590491634
6,6412,PASO15n,CO,IZQUIERDA,5956,0.03956554953997409
6,6412,PASO15n,CO,MASSA,31228,0.20744677317567342
6,6412,PASO15n,CO,NO POSITIVOS,20027,0.13303882817949314
6,6412,PASO15n,CO,OTROS,6066,0.04029627661341216
6,6412,PASO15n,CO,PERON,63550,0.42216095924535824
6,6412,PASO15n,CO,PRO,22208,0.14752715315375162
6,6412,PASO15n,CO,PROVINCIAL,1500,0.00996446009233733
6,6412,PASO15n,DN,IZQUIERDA,5606,0.03818436933807402
6,6412,PASO15n,DN,MASSA,31230,0.2127181331480649
6,6412,PASO15n,DN,NO POSITIVOS,18528,0.12620049859005272
6,6412,PASO15n,DN,OTROS,4488,0.030569291756916916
6,6412,PASO15n,DN,PERON,65492,0.4460882477147956
6,6412,PASO15n,DN,PRO,20168,0.13737109539962128
6,6412,PASO15n,DN,PROVINCIAL,1302,0.00886836405247456
6,6412,PASO15n,DP,IZQUIERDA,6127,0.04210157425667736
6,6412,PASO15n,DP,MASSA,28700,0.19721155233664767
6,6412,PASO15n,DP,NO POSITIVOS,23797,0.16352067285558206
6,6412,PASO15n,DP,OTROS,4918,0.033793951720962834
6,6412,PASO15n,DP,PERON,60176,0.4134983405369377
6,6412,PASO15n,DP,PRO,20513,0.1409547238007545
6,6412,PASO15n,DP,PROVINCIAL,1298,0.008919184492437933
6,6412,PASO15n,GB,IZQUIERDA,5957,0.04031319365491852
6,6412,PASO15n,GB,MASSA,29522,0.19978615126414379
6,6412,PASO15n,GB,NO POSITIVOS,20856,0.14114016566509663
6,6412,PASO15n,GB,OTROS,3834,0.025946077635211954
6,6412,PASO15n,GB,PERON,64997,0.43985842672297115
6,6412,PASO15n,GB,PRO,21308,0.14419901467164745
6,6412,PASO15n,GB,PROVINCIAL,1294,0.008756970386010502
6,6412,PASO15n,MN,IZQUIERDA,5709,0.03901855585551721
6,6412,PASO15n,MN,MASSA,31643,0.2162662748180296
6,6412,PASO15n,MN,NO POSITIVOS,17971,0.12282404401462597
6,6412,PASO15n,MN,OTROS,4091,0.02796022280695759
6,6412,PASO15n,MN,PERON,67141,0.45887981409971634
6,6412,PASO15n,MN,PRO,18425,0.1259269384547039
6,6412,PASO15n,MN,PROVINCIAL,1335,0.009124149950449374
6,6412,PASO15n,MP,IZQUIERDA,5474,0.03762871715907997
6,6412,PASO15n,MP,MASSA,30489,0.20958384316097722
6,6412,PASO15n,MP,NO POSITIVOS,20223,0.1390145318063709
6,6412,PASO15n,MP,OTROS,4260,0.029283583320730854
6,6412,PASO15n,MP,PERON,63967,0.43971431321060805
6,6412,PASO15n,MP,PRO,19721,0.13556374334932703
6,6412,PASO15n,MP,PROVINCIAL,1340,0.009211267992905949
6,6412,PASO15n,PR,IZQUIERDA,5898,0.03966748718776482
6,6412,PASO15n,PR,MASSA,34619,0.23283294997511533
6,6412,PASO15n,PR,NO POSITIVOS,10323,0.06942819095274605
6,6412,PASO15n,PR,OTROS,4305,0.028953633832371574
6,6412,PASO15n,PR,PERON,71233,0.4790834375798663
6,6412,PASO15n,PR,PRO,20849,0.1402216752081568
6,6412,PASO15n,PR,PROVINCIAL,1459,0.009812625263979123
6,6412,PASO17c,DN,NO POSITIVOS,1679,1.0
6,6412,PASO17c,SP,NO POSITIVOS,1679,1.0
6,6412,PASO17n,DN,IZQUIERDA,8021,0.050912114557018266
6,6412,PASO17n,DN,MASSA,22161,0.14066367917941427
6,6412,PASO17n,DN,NO POSITIVOS,13256,0.08414050499536643
6,6412,PASO17n,DN,OTROS,4436,0.02815685577545606
6,6412,PASO17n,DN,PERON,75281,0.4778350450027294
6,6412,PASO17n,DN,PRO,34391,0.21829180049001562
6,6412,PASO17n,SN,IZQUIERDA,7685,0.048445458671642544
6,6412,PASO17n,SN,MASSA,23592,0.1487215694185284
6,6412,PASO17n,SN,NO POSITIVOS,9189,0.05792652176105704
6,6412,PASO17n,SN,OTROS,3777,0.023809823995158606
6,6412,PASO17n,SN,PERON,80282,0.506089565787483
6,6412,PASO17n,SN,PRO,34107,0.2150070603661304
6,6412,PASO17n,SP,IZQUIERDA,8076,0.05076244232969188
6,6412,PASO17n,SP,MASSA,22821,0.1434434988120231
6,6412,PASO17n,SP,NO POSITIVOS,15843,0.09958263668020165
6,6412,PASO17n,SP,OTROS,2781,0.01748023181263907
6,6412,PASO17n,SP,PERON,74760,0.46991087030309125
6,6412,PASO17n,SP,PRO,33982,0.21359699297270796
6,6412,PASO17n,SP,SOCIALISTA,831,0.005223327089645116
6,6412,PASO19c,DN,NO POSITIVOS,52,1.0
6,6412,PASO19c,DP,NO POSITIVOS,62,1.0
6,6412,PASO19c,GB,NO POSITIVOS,48,1.0
6,6412,PASO19c,IN,NO POSITIVOS,73,1.0
6,6412,PASO19c,PR,NO POSITIVOS,56,1.0
6,6412,PASO19n,DN,IZQUIERDA,5769,0.03569793200747497
6,6412,PASO19n,DN,MASSA,170,0.0010519411407992278
6,6412,PASO19n,DN,NO POSITIVOS,14613,0.0904236228852889
6,6412,PASO19n,DN,OTROS,11894,0.0735987525215648
6,6412,PASO19n,DN,PERON,99839,0.6177926562132594
6,6412,PASO19n,DN,PRO,29321,0.1814350952316127
6,6412,PASO19n,DP,IZQUIERDA,5906,0.03602405670159687
6,6412,PASO19n,DP,MASSA,173,0.0010552255010796237
6,6412,PASO19n,DP,NO POSITIVOS,14285,0.087132348456199
6,6412,PASO19n,DP,OTROS,14293,0.08718114501116221
6,6412,PASO19n,DP,PERON,98050,0.5980627767679602
6,6412,PASO19n,DP,PRO,31239,0.19054444756200212
6,6412,PASO19n,GB,IZQUIERDA,5477,0.0333837207884824
6,6412,PASO19n,GB,NO POSITIVOS,11895,0.07250307810461898
6,6412,PASO19n,GB,OTROS,14019,0.08544940327437188
6,6412,PASO19n,GB,PERON,100815,0.6144933013129182
6,6412,PASO19n,GB,PRO,31856,0.19417049651960844
6,6412,PASO19n,IN,IZQUIERDA,6309,0.03875521374031734
6,6412,PASO19n,IN,NO POSITIVOS,18254,0.11213150604148878
6,6412,PASO19n,IN,OTROS,14874,0.09136868745815187
6,6412,PASO19n,IN,PERON,88667,0.5446677027599806
6,6412,PASO19n,IN,PRO,34687,0.21307689000006144
6,6412,PASO19n,PR,IZQUIERDA,6791,0.04197831542769543
6,6412,PASO19n,PR,NO POSITIVOS,6646,0.04108200328853833
6,6412,PASO19n,PR,OTROS,16137,0.09975026889364175
6,6412,PASO19n,PR,PERON,103956,0.6426001706083796
6,6412,PASO19n,PR,PRO,28244,0.1745892417817449
6,6412,PASO21c,CO,NO POSITIVOS,115,1.0
6,6412,PASO21c,DN,NO POSITIVOS,96,1.0
6,6412,PASO21c,SP,NO POSITIVOS,120,1.0
6,6412,PASO21n,CO,IZQUIERDA,10339,0.07312863821871397
6,6412,PASO21n,CO,NO POSITIVOS,11473,0.0811495179691755
6,6412,PASO21n,CO,OTROS,22718,0.16068637228481902
6,6412,PASO21n,CO,PERON,64106,0.45342726391806537
6,6412,PASO21n,CO,PRO,32745,0.23160820760922612
6,6412,PASO21n,DN,IZQUIERDA,10110,0.07361721958465617
6,6412,PASO21n,DN,NO POSITIVOS,9101,0.06627006087437742
6,6412,PASO21n,DN,OTROS,24891,0.1812469053097603
6,6412,PASO21n,DN,PERON,60395,0.43977368712317594
6,6412,PASO21n,DN,PRO,32835,0.23909212710803018
6,6412,PASO21n,SP,IZQUIERDA,10159,0.07218736454654624
6,6412,PASO21n,SP,NO POSITIVOS,12503,0.08884325415153733
6,6412,PASO21n,SP,OTROS,22900,0.16272178837640605
6,6412,PASO21n,SP,PERON,61949,0.44019441345545757
6,6412,PASO21n,SP,PRO,33220,0.2360531794700528
6,6413,BLTG15n,PR,NO POSITIVOS,1429,0.023387888707037643
6,6413,BLTG15n,PR,PERON,24657,0.4035515548281506
6,6413,BLTG15n,PR,PRO,35014,0.5730605564648118
6,6413,GRAL11n,CO,IZQUIERDA,549,0.012903074175049356
6,6413,GRAL11n,CO,NO POSITIVOS,3069,0.07213029989658738
6,6413,GRAL11n,CO,OTROS,5470,0.12856068440349722
6,6413,GRAL11n,CO,PERON,14753,0.34673780201184545
6,6413,GRAL11n,CO,PROVINCIAL,1229,0.0288850239729247
6,6413,GRAL11n,CO,SOCIALISTA,1245,0.029261069850521765
6,6413,GRAL11n,CO,UCR,16233,0.38152204568957415
6,6413,GRAL11n,DN,IZQUIERDA,1291,0.023118799469933025
6,6413,GRAL11n,DN,NO POSITIVOS,7292,0.13058271551878514
6,6413,GRAL11n,DN,OTROS,4249,0.07608968160166184
6,6413,GRAL11n,DN,PERON,23897,0.4279395437126177
6,6413,GRAL11n,DN,PROVINCIAL,3225,0.0577522295046739
6,6413,GRAL11n,DN,SOCIALISTA,6853,0.12272124923892411
6,6413,GRAL11n,DN,UCR,9035,0.16179578095340424
6,6413,GRAL11n,DP,NO POSITIVOS,10140,0.18184100568477304
6,6413,GRAL11n,DP,OTROS,4010,0.07191148252425443
6,6413,GRAL11n,DP,PERON,20510,0.36780661011782007
6,6413,GRAL11n,DP,PROVINCIAL,2739,0.04911859118053189
6,6413,GRAL11n,DP,SOCIALISTA,4686,0.08403421623657263
6,6413,GRAL11n,DP,UCR,13678,0.24528809425604792
6,6413,GRAL11n,GB,IZQUIERDA,974,0.017438321337773482
6,6413,GRAL11n,GB,NO POSITIVOS,8421,0.15076807390697175
6,6413,GRAL11n,GB,OTROS,4486,0.08031653954953988
6,6413,GRAL11n,GB,PERON,23747,0.42516202957711174
6,6413,GRAL11n,GB,SOCIALISTA,5855,0.10482687005406954
6,6413,GRAL11n,GB,UCR,12371,0.2214881655745336
6,6413,GRAL11n,PR,IZQUIERDA,1085,0.0192960927635206
6,6413,GRAL11n,PR,NO POSITIVOS,2352,0.04182894947447047
6,6413,GRAL11n,PR,OTROS,3793,0.06745629479450106
6,6413,GRAL11n,PR,PERON,25767,0.4582510804033506
6,6413,GRAL11n,PR,PROVINCIAL,6056,0.10770243112984403
6,6413,GRAL11n,PR,SOCIALISTA,10400,0.18495793985310072
6,6413,GRAL11n,PR,UCR,6776,0.12050721158121254
6,6413,GRAL11n,SN,IZQUIERDA,1321,0.023625990377908537
6,6413,GRAL11n,SN,NO POSITIVOS,6473,0.11576914134458892
6,6413,GRAL11n,SN,OTROS,4506,0.08058948723910361
6,6413,GRAL11n,SN,PERON,24286,0.43435337041475147
6,6413,GRAL11n,SN,PROVINCIAL,3759,0.06722944574606979
6,6413,GRAL11n,SN,SOCIALISTA,7579,0.13554987212276215
6,6413,GRAL11n,SN,UCR,7989,0.14288269275481552
6,6413,GRAL13n,DN,IZQUIERDA,2296,0.038215712383488684
6,6413,GRAL13n,DN,MASSA,26133,0.43497003994673766
6,6413,GRAL13n,DN,NO POSITIVOS,4705,0.07831225033288948
6,6413,GRAL13n,DN,OTROS,4831,0.08040945406125166
6,6413,GRAL13n,DN,PERON,15154,0.25223035952063916
6,6413,GRAL13n,DN,PROVINCIAL,6961,0.11586218375499334
6,6413,GRAL13n,IN,IZQUIERDA,1620,0.026985607675906183
6,6413,GRAL13n,IN,MASSA,20727,0.3452658582089552
6,6413,GRAL13n,IN,NO POSITIVOS,3481,0.05798574093816631
6,6413,GRAL13n,IN,OTROS,5978,0.09958022388059702
6,6413,GRAL13n,IN,PERON,14500,0.24153784648187634
6,6413,GRAL13n,IN,PRO,8440,0.14059168443496803
6,6413,GRAL13n,IN,PROVINCIAL,5286,0.08805303837953092
6,6413,GRAL13n,SP,IZQUIERDA,2246,0.03781208437852489
6,6413,GRAL13n,SP,MASSA,24291,0.40894627855687804
6,6413,GRAL13n,SP,NO POSITIVOS,7208,0.12134884425663732
6,6413,GRAL13n,SP,OTROS,4134,0.0695971312648361
6,6413,GRAL13n,SP,PERON,14801,0.24917927911244298
6,6413,GRAL13n,SP,PROVINCIAL,6719,0.11311638243068065
6,6413,GRAL15n,CO,IZQUIERDA,1024,0.016705548395516908
6,6413,GRAL15n,CO,MASSA,17279,0.2818898151622429
6,6413,GRAL15n,CO,NO POSITIVOS,3125,0.05098128782811557
6,6413,GRAL15n,CO,OTROS,898,0.014649982870287289
6,6413,GRAL15n,CO,PERON,13688,0.22330619769319868
6,6413,GRAL15n,CO,PRO,24388,0.3978661272166664
6,6413,GRAL15n,CO,PROVINCIAL,895,0.014601040833972298
6,6413,GRAL15n,DN,IZQUIERDA,1545,0.02531790770844258
6,6413,GRAL15n,DN,MASSA,13046,0.21378474042999476
6,6413,GRAL15n,DN,NO POSITIVOS,6582,0.10785920293654955
6,6413,GRAL15n,DN,OTROS,1947,0.03190547981122181
6,6413,GRAL15n,DN,PERON,15685,0.25703002097535393
6,6413,GRAL15n,DN,PRO,22219,0.36410264813843735
6,6413,GRAL15n,DP,IZQUIERDA,1484,0.024258275439313446
6,6413,GRAL15n,DP,MASSA,13092,0.21400899060073558
6,6413,GRAL15n,DP,NO POSITIVOS,6921,0.11313445034736412
6,6413,GRAL15n,DP,OTROS,1482,0.024225582345729465
6,6413,GRAL15n,DP,PERON,14821,0.24227217000408663
6,6413,GRAL15n,DP,PRO,23375,0.3821005312627707
6,6413,GRAL15n,GB,IZQUIERDA,1234,0.020120002608752366
6,6413,GRAL15n,GB,MASSA,12418,0.20247179286506228
6,6413,GRAL15n,GB,NO POSITIVOS,5382,0.08775190765016631
6,6413,GRAL15n,GB,OTROS,1063,0.017331898519533033
6,6413,GRAL15n,GB,PERON,15240,0.2484836626883193
6,6413,GRAL15n,GB,PRO,25995,0.4238407356681667
6,6413,GRAL15n,MN,IZQUIERDA,1455,0.023897119206385705
6,6413,GRAL15n,MN,MASSA,12963,0.21290608678513945
6,6413,GRAL15n,MN,NO POSITIVOS,5705,0.09369970108070821
6,6413,GRAL15n,MN,OTROS,1729,0.028397332720165556
6,6413,GRAL15n,MN,PERON,15813,0.25971487698321455
6,6413,GRAL15n,MN,PRO,22177,0.3642380842886706
6,6413,GRAL15n,MN,PROVINCIAL,1044,0.01714679893571593
6,6413,GRAL15n,MP,IZQUIERDA,1420,0.0232928169545462
6,6413,GRAL15n,MP,MASSA,12655,0.20758492856322688
6,6413,GRAL15n,MP,NO POSITIVOS,7421,0.12172957367583616
6,6413,GRAL15n,MP,OTROS,1589,0.026064990239981628
6,6413,GRAL15n,MP,PERON,15504,0.2543181930023129
6,6413,GRAL15n,MP,PRO,22374,0.36700949756409623
6,6413,GRAL15n,PR,IZQUIERDA,1415,0.023055741123947013
6,6413,GRAL15n,PR,MASSA,14717,0.23979600149903052
6,6413,GRAL15n,PR,NO POSITIVOS,1977,0.03221286233359946
6,6413,GRAL15n,PR,OTROS,1702,0.02773206458866277
6,6413,GRAL15n,PR,PERON,17186,0.28002541834357125
6,6413,GRAL15n,PR,PRO,22999,0.3747413357665423
6,6413,GRAL15n,PR,PROVINCIAL,1377,0.02243657634464667
6,6413,GRAL17c,DN,NO POSITIVOS,1,1.0
6,6413,GRAL17c,SN,NO POSITIVOS,1,1.0
6,6413,GRAL17c,SP,NO POSITIVOS,1,1.0
6,6413,GRAL17n,DN,IZQUIERDA,2122,0.034789736863677354
6,6413,GRAL17n,DN,MASSA,6656,0.1091236986638249
6,6413,GRAL17n,DN,NO POSITIVOS,2812,0.046102139519632754
6,6413,GRAL17n,DN,PERON,18835,0.3087958029346668
6,6413,GRAL17n,DN,PRO,30570,0.5011886220181982
6,6413,GRAL17n,SN,IZQUIERDA,1940,0.03180327868852459
6,6413,GRAL17n,SN,MASSA,6769,0.1109672131147541
6,6413,GRAL17n,SN,NO POSITIVOS,1918,0.03144262295081967
6,6413,GRAL17n,SN,PERON,20034,0.3284262295081967
6,6413,GRAL17n,SN,PRO,30339,0.49736065573770494
6,6413,GRAL17n,SP,IZQUIERDA,2085,0.03423476676025811
6,6413,GRAL17n,SP,MASSA,7152,0.11743263878626668
6,6413,GRAL17n,SP,NO POSITIVOS,3117,0.05117974484015566
6,6413,GRAL17n,SP,PERON,18250,0.2996568313547773
6,6413,GRAL17n,SP,PRO,30299,0.4974960182585423
6,6413,GRAL19c,DN,NO POSITIVOS,56,1.0
6,6413,GRAL19c,DP,NO POSITIVOS,56,1.0
6,6413,GRAL19c,GB,NO POSITIVOS,56,1.0
6,6413,GRAL19c,IN,NO POSITIVOS,57,1.0
6,6413,GRAL19c,PR,NO POSITIVOS,55,1.0
